0.1861655712,2.1315000000,2.2042500000,2.3799375000,0.5435625000,31.3082031250,3.9250000000,-0.4907031250,0.4942500000
0.3326253891,2.1315000000,2.2044375000,2.3799375000,0.5430000000,31.3000000000,3.9250000000,-0.4911718750,0.4899375000
0.4813649654,2.1315000000,2.2044375000,2.3799375000,0.5437500000,31.3082031250,3.9156250000,-0.4911718750,0.4906875000
0.5742683411,2.1316875000,2.2042500000,2.3801250000,0.5435625000,31.2671875000,3.9203125000,-0.4911718750,0.4955625000
0.6651780605,2.1315000000,2.2044375000,2.3801250000,0.5443125000,31.2835937500,3.9296875000,-0.4911718750,0.4906875000
0.7543230057,2.1316875000,2.2044375000,2.3801250000,0.5439375000,31.3164062500,3.9343750000,-0.4911718750,0.4951875000
0.8566250801,2.1316875000,2.2044375000,2.3801250000,0.5437500000,31.3000000000,3.9250000000,-0.4911718750,0.4950000000
0.9606895447,2.1315000000,2.2046250000,2.3801250000,0.5446875000,31.3000000000,3.9390625000,-0.4909375000,0.4920000000
1.0654087067,2.1316875000,2.2044375000,2.3801250000,0.5433750000,31.2671875000,3.9296875000,-0.4911718750,0.4899375000
1.1712002754,2.1318750000,2.2042500000,2.3805000000,0.5437500000,31.2835937500,4.0328125000,-0.4914062500,0.4961250000
1.2878410816,2.1318750000,2.2044375000,2.3801250000,0.5430000000,31.3000000000,4.0328125000,-0.4911718750,0.4966875000
1.4370818138,2.1316875000,2.2044375000,2.3803125000,0.5431875000,31.3164062500,4.0468750000,-0.4911718750,0.4965000000
1.5318796635,2.1316875000,2.2046250000,2.3803125000,0.5445000000,31.3164062500,4.0468750000,-0.4909375000,0.4906875000
1.6231637001,2.1318750000,2.2044375000,2.3805000000,0.5433750000,31.3000000000,4.0421875000,-0.4909375000,0.4970625000
1.7137069702,2.1320625000,2.2044375000,2.3803125000,0.5437500000,31.3820312500,3.9578125000,-0.4909375000,0.4918125000
1.8081262112,2.1318750000,2.2044375000,2.3805000000,0.5443125000,31.3574218750,3.9484375000,-0.4909375000,0.4938750000
1.9532253742,2.1320625000,2.2046250000,2.3806875000,0.5431875000,31.3492187500,3.9671875000,-0.4911718750,0.4950000000
