2.4277670455,2.3454886364,2.3103579545,2.2713238636,2.2122443182,2.1493636364,2.1569659091,2.1568125000,2.1250738636,2.1316534091,2.1300170455,2.1627102273,2.1211875000,2.0641704545,2.1273579545,2.4935284091,2.3523579545,2.3276761364,2.3034375000,2.2324943182,2.1610909091,2.1120000000,2.3879147727
2.4364943182,2.3579147727,2.3222045455,2.2797272727,2.2217215909,2.1566250000,2.1672613636,2.1640909091,2.1328636364,2.1398011364,2.1393579545,2.1720681818,2.1290965909,2.0717897727,2.1403806818,2.5192670455,2.3796136364,2.3553750000,2.3318522727,2.2492159091,2.1807272727,2.1279034091,2.4027613636
2.4452556818,2.3699829545,2.3344602273,2.2876534091,2.2311647727,2.1640397727,2.1770284091,2.1721193182,2.1408579545,2.1486647727,2.1492102273,2.1811534091,2.1382670455,2.0792386364,2.1541704545,2.5429261364,2.4056590909,2.3830056818,2.3614943182,2.2615738636,2.2009602273,2.1435852273,2.4186988636
2.4545795455,2.3829545455,2.3461022727,2.2959204545,2.2404375000,2.1710284091,2.1867613636,2.1804204545,2.1492954545,2.1576647727,2.1592840909,2.1905284091,2.1474715909,2.0871306818,2.1683522727,2.5663806818,2.4321988636,2.4119488636,2.3888693182,2.2737443182,2.2215852273,2.1594886364,2.4341590909
2.4653522727,2.3953295455,2.3579147727,2.3049204545,2.2504090909,2.1783238636,2.1970568182,2.1887727273,2.1581761364,2.1676534091,2.1695965909,2.1997500000,2.1559261364,2.0952954545,2.1826704545,2.5903125000,2.4591306818,2.4388295455,2.4173181818,2.2858977273,2.2419034091,2.1762102273,2.4494318182
2.4754943182,2.4068522727,2.3701022727,2.3136647727,2.2594261364,2.1861477273,2.2066363636,2.1971931818,2.1672272727,2.1773863636,2.1801818182,2.2091250000,2.1644318182,2.1031193182,2.1968352273,2.6118579545,2.4835056818,2.4632897727,2.4445227273,2.2979659091,2.2595454545,2.1916704545,2.4655568182
2.4846647727,2.4185454545,2.3820681818,2.3222556818,2.2682386364,2.1936988636,2.2170511364,2.2058011364,2.1757670455,2.1866079545,2.1906477273,2.2186193182,2.1725625000,2.1109261364,2.2108806818,2.6329943182,2.5074886364,2.4888068182,2.4684375000,2.3100000000,2.2783295455,2.2073352273,2.4808295455
2.4947045455,2.4306647727,2.3934545455,2.3310681818,2.2776647727,2.2007727273,2.2271250000,2.2143920455,2.1850909091,2.1961875000,2.2032784091,2.2277897727,2.1807443182,2.1191420455,2.2247215909,2.6540795455,2.5322215909,2.5140511364,2.4932386364,2.3210965909,2.2984943182,2.2237500000,2.4961193182
2.5042500000,2.4417613636,2.4044318182,2.3394204545,2.2865454545,2.2085284091,2.2370113636,2.2233409091,2.1939204545,2.2059375000,2.2160965909,2.2370454545,2.1887386364,2.1282954545,2.2384602273,2.6742613636,2.5561193182,2.5371818182,2.5185681818,2.3310681818,2.3178409091,2.2391761364,2.5120568182
2.5136079545,2.4522272727,2.4151022727,2.3471931818,2.2954090909,2.2166250000,2.2466250000,2.2320170455,2.2029545455,2.2153806818,2.2279943182,2.2469147727,2.1968352273,2.1377045455,2.2520625000,2.6936420455,2.5788068182,2.5598181818,2.5408125000,2.3410227273,2.3365227273,2.2547556818,2.5265454545
2.5229659091,2.4628977273,2.4257727273,2.3547102273,2.3044943182,2.2236136364,2.2561875000,2.2404375000,2.2124659091,2.2247386364,2.2391931818,2.2562897727,2.2047102273,2.1464318182,2.2653750000,2.7109090909,2.6003352273,2.5843295455,2.5631931818,2.3511818182,2.3546931818,2.2708465909,2.5398068182
2.5319147727,2.4732443182,2.4366818182,2.3625170455,2.3128977273,2.2300397727,2.2651363636,2.2493522727,2.2217897727,2.2345738636,2.2504090909,2.2663295455,2.2127386364,2.1548352273,2.2777500000,2.7271363636,2.6235681818,2.6044261364,2.5843295455,2.3606420455,2.3723181818,2.2854204545,2.5534090909
2.5413409091,2.4831477273,2.4469090909,2.3695738636,2.3206193182,2.2370113636,2.2743579545,2.2577045455,2.2310454545,2.2439659091,2.2626988636,2.2762670455,2.2210738636,2.1629488636,2.2906022727,2.7427840909,2.6452840909,2.6250170455,2.6052613636,2.3701704545,2.3896022727,2.2990568182,2.5672159091
2.5509034091,2.4935965909,2.4572386364,2.3768352273,2.3286477273,2.2439488636,2.2825056818,2.2653920455,2.2394488636,2.2529659091,2.2740681818,2.2852500000,2.2290340909,2.1710454545,2.3026022727,2.7593522727,2.6667784091,2.6435454545,2.6245568182,2.3803465909,2.4055397727,2.3128636364,2.5808693182
2.5592215909,2.5031420455,2.4678750000,2.3841647727,2.3360965909,2.2509034091,2.2905511364,2.2732500000,2.2483636364,2.2625625000,2.2856079545,2.2940795455,2.2368920455,2.1786818182,2.3136647727,2.7743693182,2.6886818182,2.6619545455,2.6450454545,2.3904545455,2.4198409091,2.3262443182,2.5944204545
2.5674715909,2.5121931818,2.4773863636,2.3912727273,2.3435795455,2.2572613636,2.2989886364,2.2813125000,2.2573295455,2.2714261364,2.2973181818,2.3028750000,2.2455511364,2.1871193182,2.3256647727,2.7877159091,2.7068011364,2.6797840909,2.6657897727,2.3992500000,2.4338352273,2.3388579545,2.6069318182
2.5747840909,2.5218238636,2.4865227273,2.3989431818,2.3509602273,2.2631079545,2.3068977273,2.2891704545,2.2661761364,2.2800681818,2.3084659091,2.3116704545,2.2540909091,2.1951136364,2.3368125000,2.8014886364,2.7264204545,2.6964545455,2.6833636364,2.4072954545,2.4478465909,2.3512840909,2.6186079545
2.5828636364,2.5305511364,2.4955909091,2.4066818182,2.3579659091,2.2692954545,2.3140568182,2.2963465909,2.2747840909,2.2892556818,2.3188977273,2.3200568182,2.2625625000,2.2023579545,2.3472272727,2.8148011364,2.7445397727,2.7110625000,2.6989431818,2.4150852273,2.4612272727,2.3634886364,2.6306420455
2.5906022727,2.5391761364,2.5044034091,2.4127840909,2.3647670455,2.2754829545,2.3216761364,2.3036931818,2.2832897727,2.2978295455,2.3283920455,2.3282386364,2.2708977273,2.2103863636,2.3572670455,2.8269034091,2.7586704545,2.7251250000,2.7137215909,2.4232500000,2.4762784091,2.3752840909,2.6420454545
2.5978125000,2.5472556818,2.5131647727,2.4186136364,2.3718068182,2.2815681818,2.3290568182,2.3123863636,2.2916420455,2.3063522727,2.3383465909,2.3364545455,2.2790625000,2.2176647727,2.3672386364,2.8392613636,2.7729886364,2.7391363636,2.7290284091,2.4311761364,2.4892329545,2.3866704545,2.6530397727
2.6047159091,2.5559147727,2.5215000000,2.4249034091,2.3786931818,2.2875681818,2.3356363636,2.3207045455,2.2992443182,2.3155056818,2.3486420455,2.3443806818,2.2869375000,2.2243806818,2.3764772727,2.8508693182,2.7865227273,2.7524318182,2.7431590909,2.4383522727,2.5012840909,2.3981420455,2.6634886364
2.6123181818,2.5636363636,2.5292215909,2.4310227273,2.3849318182,2.2932954545,2.3425227273,2.3294318182,2.3062159091,2.3235170455,2.3573863636,2.3525965909,2.2941988636,2.2309431818,2.3863295455,2.8616590909,2.7982329545,2.7649431818,2.7572045455,2.4453409091,2.5136250000,2.4089147727,2.6735625000
2.6184715909,2.5707102273,2.5369772727,2.4369204545,2.3910170455,2.2989204545,2.3498693182,2.3375965909,2.3136306818,2.3312556818,2.3655852273,2.3608295455,2.3015965909,2.2375227273,2.3958068182,2.8724659091,2.8088693182,2.7770795455,2.7727329545,2.4520568182,2.5256250000,2.4205568182,2.6831590909
2.6241988636,2.5773750000,2.5444090909,2.4421022727,2.3976136364,2.3042556818,2.3564488636,2.3449261364,2.3209431818,2.3394204545,2.3732045455,2.3685681818,2.3082272727,2.2438636364,2.4043977273,2.8828295455,2.8197954545,2.7883125000,2.7857215909,2.4586534091,2.5370795455,2.4318920455,2.6925340909
2.6296022727,2.5840397727,2.5512613636,2.4471818182,2.4041079545,2.3091818182,2.3628068182,2.3520511364,2.3278125000,2.3474318182,2.3800909091,2.3764602273,2.3149772727,2.2508352273,2.4127500000,2.8920170455,2.8308238636,2.8008238636,2.7965113636,2.4657784091,2.5480227273,2.4432443182,2.7013806818
2.6352613636,2.5904829545,2.5583863636,2.4525170455,2.4103125000,2.3139034091,2.3687556818,2.3591761364,2.3350227273,2.3552897727,2.3875738636,2.3842329545,2.3218806818,2.2573465909,2.4214772727,2.9007613636,2.8415113636,2.8143579545,2.8073863636,2.4724772727,2.5577386364,2.4544943182,2.7091875000
2.6404090909,2.5970454545,2.5650852273,2.4573750000,2.4162443182,2.3187272727,2.3745170455,2.3656534091,2.3415681818,2.3648693182,2.3948011364,2.3915965909,2.3281704545,2.2641647727,2.4291477273,2.9091988636,2.8514488636,2.8253863636,2.8186875000,2.4788693182,2.5668579545,2.4645681818,2.7165000000
2.6455397727,2.6029431818,2.5711022727,2.4620454545,2.4217159091,2.3233125000,2.3803636364,2.3738181818,2.3483352273,2.3728636364,2.4011420455,2.3986193182,2.3344943182,2.2709488636,2.4370056818,2.9168693182,2.8605170455,2.8375909091,2.8292215909,2.4845965909,2.5758579545,2.4732784091,2.7243920455
2.6506534091,2.6086363636,2.5767784091,2.4665795455,2.4271534091,2.3277613636,2.3859375000,2.3806022727,2.3548806818,2.3802613636,2.4080284091,2.4056590909,2.3409204545,2.2770340909,2.4450170455,2.9243863636,2.8691420455,2.8482443182,2.8384772727,2.4902727273,2.5847897727,2.4814431818,2.7323011364
2.6557159091,2.6146704545,2.5824375000,2.4709090909,2.4322159091,2.3322443182,2.3909318182,2.3872159091,2.3611875000,2.3888863636,2.4144204545,2.4126647727,2.3469204545,2.2827443182,2.4529772727,2.9320056818,2.8770852273,2.8570056818,2.8487556818,2.4966988636,2.5935000000,2.4893352273,2.7398181818
2.6606420455,2.6199545455,2.5885397727,2.4749829545,2.4370227273,2.3362670455,2.3962500000,2.3934375000,2.3672215909,2.3980227273,2.4219034091,2.4193806818,2.3530056818,2.2889659091,2.4606477273,2.9389772727,2.8850625000,2.8648295455,2.8571079545,2.5093125000,2.6022613636,2.4969034091,2.7467727273
2.6650056818,2.6249829545,2.5939602273,2.4807272727,2.4421022727,2.3401704545,2.4014318182,2.3995568182,2.3733068182,2.4056250000,2.4360340909,2.4260625000,2.3587670455,2.2948465909,2.4679090909,2.9456931818,2.8927329545,2.8721931818,2.8670113636,2.5145965909,2.6098806818,2.5046079545,2.7530965909
2.6692670455,2.6301988636,2.5994147727,2.4889431818,2.4474375000,2.3451306818,2.4109261364,2.4055568182,2.3793068182,2.4139943182,2.4421193182,2.4326931818,2.3644431818,2.3005056818,2.4744545455,2.9526136364,2.8999261364,2.8812272727,2.8765397727,2.5184147727,2.6172443182,2.5119204545,2.7594715909
2.6736818182,2.6355511364,2.6123011364,2.4926931818,2.4577500000,2.3533125000,2.4172159091,2.4193977273,2.3848806818,2.4211875000,2.4477102273,2.4391022727,2.3700852273,2.3059431818,2.4826704545,2.9644943182,2.9117727273,2.8965511364,2.8908068182,2.5213465909,2.6295852273,2.5189772727,2.7658636364
2.6775511364,2.6464090909,2.6188636364,2.4955227273,2.4623693182,2.3567386364,2.4210170455,2.4268977273,2.3904375000,2.4359659091,2.4520227273,2.4455965909,2.3799375000,2.3174659091,2.4966306818,2.9738181818,2.9232272727,2.9022102273,2.8965681818,2.5235454545,2.6411590909,2.5329886364,2.7714715909
2.6835852273,2.6518636364,2.6223409091,2.4975511364,2.4656590909,2.3592784091,2.4239147727,2.4312613636,2.4017045455,2.4435852273,2.4552954545,2.4599659091,2.3893636364,2.3246079545,2.5026818182,2.9784715909,2.9283920455,2.9055170455,2.9003181818,2.5243465909,2.6468181818,2.5427386364,2.7797386364
2.6900454545,2.6550340909,2.6240454545,2.4989318182,2.4681306818,2.3613409091,2.4256022727,2.4351988636,2.4097670455,2.4490909091,2.4574602273,2.4672613636,2.3947159091,2.3290397727,2.5074034091,2.9806363636,2.9309488636,2.9065056818,2.9016988636,2.5243465909,2.6507215909,2.5481761364,2.7904602273
2.6931818182,2.6569772727,2.6247272727,2.4995965909,2.4696988636,2.3629431818,2.4264545455,2.4387613636,2.4146420455,2.4533181818,2.4589431818,2.4724943182,2.3991136364,2.3326704545,2.5109147727,2.9807215909,2.9314772727,2.9052272727,2.9008636364,2.5234431818,2.6530568182,2.5520625000,2.7951988636
2.6951931818,2.6577443182,2.6244375000,2.4995284091,2.4704829545,2.3638977273,2.4265568182,2.4408068182,2.4191590909,2.4560113636,2.4597102273,2.4773522727,2.4028806818,2.3356534091,2.5133352273,2.9786079545,2.9301647727,2.9015284091,2.8981534091,2.5219261364,2.6540113636,2.5546704545,2.7980795455
2.6963352273,2.6573693182,2.6230227273,2.4988295455,2.4706193182,2.3642045455,2.4260113636,2.4418295455,2.4230284091,2.4576988636,2.4597102273,2.4813920455,2.4058636364,2.3380568182,2.5147329545,2.9749943182,2.9271477273,2.8973011364,2.8942329545,2.5198465909,2.6536363636,2.5559829545,2.7995113636
2.6966079545,2.6557329545,2.6206875000,2.4975511364,2.4698011364,2.3640681818,2.4248522727,2.4421875000,2.4260965909,2.4587897727,2.4590454545,2.4847670455,2.4082329545,2.3397954545,2.5152443182,2.9703920455,2.9225795455,2.8913352273,2.8881818182,2.5172215909,2.6520170455,2.5562556818,2.7996477273
2.6960625000,2.6531079545,2.6172954545,2.4956420455,2.4684715909,2.3634715909,2.4231477273,2.4419488636,2.4276818182,2.4589772727,2.4576988636,2.4873068182,2.4099545455,2.3409204545,2.5145113636,2.9651420455,2.9174147727,2.8849602273,2.8811079545,2.5140511364,2.6493409091,2.5553693182,2.7982840909
2.6948011364,2.6499715909,2.6131363636,2.4930340909,2.4666136364,2.3623806818,2.4208636364,2.4410454545,2.4285681818,2.4582613636,2.4560454545,2.4891818182,2.4110113636,2.3414318182,2.5131136364,2.9586988636,2.9114829545,2.8760113636,2.8733863636,2.5105056818,2.6457613636,2.5536477273,2.7961534091
2.6928750000,2.6459488636,2.6087897727,2.4900340909,2.4642613636,2.3608636364,2.4182045455,2.4398181818,2.4286875000,2.4566250000,2.4538125000,2.4903579545,2.4115568182,2.3414318182,2.5108806818,2.9520681818,2.9045625000,2.8673863636,2.8640113636,2.5067386364,2.6415170455,2.5511079545,2.7929488636
2.6902670455,2.6409204545,2.6045113636,2.4867954545,2.4614829545,2.3590056818,2.4151875000,2.4377045455,2.4282954545,2.4545284091,2.4510511364,2.4909034091,2.4115227273,2.3408863636,2.5078125000,2.9451477273,2.8975738636,2.8588977273,2.8546704545,2.5023920455,2.6364886364,2.5478011364,2.7889772727
2.6875056818,2.6357556818,2.5998750000,2.4830284091,2.4582102273,2.3566022727,2.4118977273,2.4350284091,2.4273920455,2.4517670455,2.4481875000,2.4908352273,2.4110284091,2.3399147727,2.5045397727,2.9377500000,2.8900397727,2.8470000000,2.8457386364,2.4971420455,2.6308806818,2.5439488636,2.7841534091
2.6843011364,2.6299261364,2.5950000000,2.4795511364,2.4548522727,2.3537045455,2.4083863636,2.4320113636,2.4260284091,2.4485113636,2.4452215909,2.4902386364,2.4099034091,2.3384829545,2.5003806818,2.9300795455,2.8821136364,2.8366193182,2.8360568182,2.4924545455,2.6249829545,2.5396022727,2.7785795455
2.6807215909,2.6236363636,2.5890340909,2.4758522727,2.4509488636,2.3507556818,2.4044829545,2.4289090909,2.4242386364,2.4454943182,2.4418977273,2.4892670455,2.4081647727,2.3367443182,2.4957954545,2.9215227273,2.8731647727,2.8263238636,2.8269375000,2.4876306818,2.6184715909,2.5346931818,2.7729375000
2.6768522727,2.6173465909,2.5836306818,2.4719147727,2.4470965909,2.3479943182,2.4002386364,2.4256534091,2.4221420455,2.4422386364,2.4383011364,2.4878181818,2.4063579545,2.3346477273,2.4913125000,2.9119943182,2.8634318182,2.8169659091,2.8162500000,2.4829431818,2.6120284091,2.5295284091,2.7668522727
2.6724375000,2.6100340909,2.5779204545,2.4680625000,2.4432102273,2.3448409091,2.3959431818,2.4221590909,2.4198579545,2.4389659091,2.4346704545,2.4860113636,2.4041761364,2.3315113636,2.4865568182,2.9031306818,2.8539034091,2.8077102273,2.8058011364,2.4779829545,2.6051761364,2.5239715909,2.7603920455
2.6679034091,2.6035397727,2.5720909091,2.4640909091,2.4392556818,2.3416022727,2.3916136364,2.4184431818,2.4173522727,2.4350284091,2.4308863636,2.4838977273,2.4018238636,2.3278295455,2.4815284091,2.8942159091,2.8439659091,2.7971931818,2.7958295455,2.4727500000,2.5976761364,2.5180568182,2.7537613636
2.6633693182,2.5972159091,2.5664659091,2.4598125000,2.4350625000,2.3383465909,2.3872159091,2.4144034091,2.4145909091,2.4301363636,2.4272045455,2.4814090909,2.3992670455,2.3247613636,2.4763295455,2.8850113636,2.8340795455,2.7857386364,2.7860795455,2.4675511364,2.5902954545,2.5119375000,2.7468238636
2.6588863636,2.5912670455,2.5612670455,2.4557045455,2.4309375000,2.3347500000,2.3825454545,2.4102102273,2.4114375000,2.4247840909,2.4233522727,2.4788011364,2.3964886364,2.3215056818,2.4708409091,2.8761818182,2.8247556818,2.7739943182,2.7765000000,2.4625056818,2.5812443182,2.5056477273,2.7398352273
2.6544715909,2.5851306818,2.5560852273,2.4515625000,2.4267613636,2.3315284091,2.3780284091,2.4061022727,2.4079431818,2.4198920455,2.4192613636,2.4759886364,2.3934034091,2.3182840909,2.4653352273,2.8674034091,2.8153465909,2.7620454545,2.7664602273,2.4572386364,2.5727897727,2.4991022727,2.7326590909
2.6499375000,2.5779886364,2.5506988636,2.4468920455,2.4225170455,2.3280681818,2.3724886364,2.4024204545,2.4044147727,2.4151022727,2.4151534091,2.4731931818,2.3904545455,2.3149431818,2.4596250000,2.8579943182,2.8062613636,2.7517840909,2.7554659091,2.4520227273,2.5649488636,2.4924715909,2.7246818182
2.6450284091,2.5702159091,2.5446818182,2.4427670455,2.4179659091,2.3244886364,2.3671534091,2.3987556818,2.4005625000,2.4110965909,2.4110454545,2.4700568182,2.3869943182,2.3114829545,2.4537784091,2.8491477273,2.7966818182,2.7423409091,2.7454261364,2.4468579545,2.5571761364,2.4857215909,2.7171306818
2.6398465909,2.5636534091,2.5393125000,2.4381647727,2.4135681818,2.3209602273,2.3621761364,2.3945625000,2.3968977273,2.4064772727,2.4068522727,2.4668522727,2.3836534091,2.3079886364,2.4474545455,2.8399431818,2.7872556818,2.7330340909,2.7351647727,2.4418125000,2.5493181818,2.4789034091,2.7094261364
2.6351420455,2.5566477273,2.5342500000,2.4338863636,2.4090852273,2.3175170455,2.3575909091,2.3907784091,2.3932329545,2.4015511364,2.4025056818,2.4636136364,2.3802443182,2.3044431818,2.4409431818,2.8311477273,2.7778125000,2.7237272727,2.7237954545,2.4367840909,2.5416306818,2.4719488636,2.7015511364
2.6304886364,2.5498636364,2.5291193182,2.4298465909,2.4048409091,2.3141420455,2.3528863636,2.3869431818,2.3897556818,2.3971704545,2.3974772727,2.4601875000,2.3769034091,2.3007784091,2.4347897727,2.8223693182,2.7680965909,2.7145397727,2.7145227273,2.4317556818,2.5340454545,2.4650795455,2.6938977273
2.6258863636,2.5443238636,2.5238352273,2.4255511364,2.4006477273,2.3108181818,2.3483863636,2.3828181818,2.3861761364,2.3930454545,2.3930795455,2.4565909091,2.3734090909,2.2972329545,2.4288238636,2.8132500000,2.7585170455,2.7044318182,2.7043125000,2.4266079545,2.5261875000,2.4581420455,2.6859715909
2.6210965909,2.5384261364,2.5186022727,2.4215625000,2.3963863636,2.3075795455,2.3438522727,2.3790681818,2.3825284091,2.3882215909,2.3883238636,2.4529772727,2.3699829545,2.2936363636,2.4225000000,2.8042159091,2.7490568182,2.6940852273,2.6926022727,2.4215454545,2.5185852273,2.4513750000,2.6781988636
2.6164431818,2.5320511364,2.5134204545,2.4177613636,2.3923295455,2.3041363636,2.3394034091,2.3751306818,2.3788806818,2.3837045455,2.3832443182,2.4494147727,2.3664204545,2.2899545455,2.4165852273,2.7952159091,2.7400056818,2.6845909091,2.6829715909,2.4167897727,2.5109488636,2.4445397727,2.6697613636
2.6117215909,2.5266988636,2.5085284091,2.4139602273,2.3882045455,2.3009147727,2.3349204545,2.3713125000,2.3751818182,2.3796647727,2.3788636364,2.4457840909,2.3629943182,2.2864261364,2.4106022727,2.7866590909,2.7309715909,2.6755397727,2.6729659091,2.4119488636,2.5033636364,2.4375852273,2.6606590909
2.6072556818,2.5213465909,2.5034659091,2.4100568182,2.3841136364,2.2977443182,2.3306250000,2.3678693182,2.3712443182,2.3757272727,2.3740397727,2.4421193182,2.3593806818,2.2830511364,2.4047386364,2.7784602273,2.7222443182,2.6662840909,2.6633693182,2.4074488636,2.4960852273,2.4303579545,2.6522727273
2.6026534091,2.5162329545,2.4988125000,2.4059659091,2.3802102273,2.2944545455,2.3265170455,2.3636931818,2.3673579545,2.3712272727,2.3700511364,2.4384204545,2.3557500000,2.2793693182,2.3989090909,2.7701250000,2.7134659091,2.6554261364,2.6548636364,2.4027102273,2.4886704545,2.4224488636,2.6444147727
2.5981022727,2.5107613636,2.4942272727,2.4017215909,2.3759659091,2.2913693182,2.3223409091,2.3602500000,2.3636761364,2.3671704545,2.3659261364,2.4347897727,2.3522897727,2.2759943182,2.3930965909,2.7620795455,2.7042954545,2.6444147727,2.6461704545,2.3979204545,2.4812727273,2.4146250000,2.6366761364
2.5938238636,2.5053579545,2.4894886364,2.3979375000,2.3712613636,2.2881988636,2.3179261364,2.3566022727,2.3593636364,2.3624829545,2.3618352273,2.4309034091,2.3488977273,2.2726022727,2.3872670455,2.7540681818,2.6952784091,2.6336590909,2.6378352273,2.3935056818,2.4741477273,2.4082329545,2.6287329545
2.5894602273,2.5003295455,2.4847329545,2.3944943182,2.3675625000,2.2851818182,2.3140056818,2.3531931818,2.3556306818,2.3575909091,2.3581022727,2.4265056818,2.3453693182,2.2692784091,2.3811306818,2.7454943182,2.6866534091,2.6245056818,2.6298409091,2.3889715909,2.4669886364,2.4016193182,2.6213522727
2.5852159091,2.4948409091,2.4805056818,2.3912897727,2.3638806818,2.2821647727,2.3100852273,2.3497840909,2.3513181818,2.3538068182,2.3542670455,2.4221250000,2.3418920455,2.2659204545,2.3754375000,2.7364943182,2.6779090909,2.6153181818,2.6216761364,2.3844375000,2.4596420455,2.3952443182,2.6140227273
2.5811761364,2.4895056818,2.4759886364,2.3880000000,2.3604375000,2.2792670455,2.3063693182,2.3462045455,2.3478068182,2.3495113636,2.3503806818,2.4178977273,2.3383465909,2.2625795455,2.3701534091,2.7278181818,2.6695738636,2.6067443182,2.6136647727,2.3802784091,2.4527727273,2.3890909091,2.6070170455
2.5772727273,2.4847329545,2.4716590909,2.3847272727,2.3569090909,2.2764545455,2.3027556818,2.3430170455,2.3440568182,2.3460000000,2.3463920455,2.4142329545,2.3348011364,2.2591704545,2.3642897727,2.7201647727,2.6616136364,2.5987670455,2.6052784091,2.3758977273,2.4458181818,2.3829375000,2.6001818182
2.5733522727,2.4801647727,2.4676534091,2.3816079545,2.3534147727,2.2737102273,2.2992102273,2.3392500000,2.3402556818,2.3424545455,2.3427443182,2.4108579545,2.3315965909,2.2558977273,2.3588352273,2.7118977273,2.6536875000,2.5909943182,2.5957670455,2.3715681818,2.4390000000,2.3769375000,2.5933295455
2.5695170455,2.4755965909,2.4636477273,2.3783352273,2.3500056818,2.2709829545,2.2956306818,2.3361988636,2.3362159091,2.3378352273,2.3393522727,2.4071420455,2.3283750000,2.2527272727,2.3537045455,2.7033920455,2.6458806818,2.5834090909,2.5869034091,2.3676136364,2.4323863636,2.3710397727,2.5867159091
2.5656306818,2.4710454545,2.4599147727,2.3753352273,2.3466818182,2.2681022727,2.2922215909,2.3325340909,2.3326022727,2.3334545455,2.3359261364,2.4036647727,2.3251875000,2.2495397727,2.3486250000,2.6959602273,2.6378863636,2.5760284091,2.5793522727,2.3636079545,2.4258409091,2.3651250000,2.5793522727
2.5614886364,2.4670056818,2.4557897727,2.3723522727,2.3433750000,2.2655454545,2.2886590909,2.3292272727,2.3288181818,2.3292954545,2.3326875000,2.4004431818,2.3219659091,2.2465397727,2.3435284091,2.6885965909,2.6301306818,2.5686136364,2.5720568182,2.3597045455,2.4195852273,2.3594147727,2.5728409091
