0.2366578579,2.1116250000,2.1982500000,2.3887500000,0.5430000000,31.3000000000,5.7531250000,-0.4909375000,0.4901250000
0.4541835785,2.1114375000,2.1984375000,2.3885625000,0.5428125000,31.3082031250,5.7484375000,-0.4909375000,0.4882500000
0.6128902435,2.1114375000,2.1982500000,2.3885625000,0.5433750000,31.2753906250,5.7718750000,-0.4909375000,0.4931250000
0.7038445473,2.1114375000,2.1982500000,2.3885625000,0.5431875000,31.2917968750,5.7765625000,-0.4907031250,0.4893750000
0.8132355213,2.1114375000,2.1984375000,2.3889375000,0.5433750000,31.3164062500,5.7578125000,-0.4907031250,0.4925625000
0.9189014435,2.1116250000,2.1984375000,2.3885625000,0.5433750000,31.3082031250,5.7578125000,-0.4907031250,0.4903125000
1.0084617138,2.1120000000,2.1984375000,2.3889375000,0.5435625000,31.3328125000,5.7578125000,-0.4911718750,0.4935000000
1.0983157158,2.1116250000,2.1984375000,2.3887500000,0.5439375000,31.3000000000,5.7578125000,-0.4911718750,0.4929375000
1.1883046627,2.1116250000,2.1986250000,2.3887500000,0.5430000000,31.3164062500,5.7531250000,-0.4909375000,0.4884375000
1.2779011726,2.1118125000,2.1984375000,2.3887500000,0.5433750000,31.3082031250,5.7578125000,-0.4909375000,0.4950000000
1.3673694134,2.1120000000,2.1986250000,2.3889375000,0.5439375000,31.3164062500,5.7437500000,-0.4907031250,0.4897500000
1.4572253227,2.1120000000,2.1984375000,2.3889375000,0.5428125000,31.3492187500,5.7484375000,-0.4911718750,0.4912500000
1.5597167015,2.1118125000,2.1986250000,2.3887500000,0.5428125000,31.3164062500,5.7531250000,-0.4911718750,0.4935000000
1.6705250740,2.1118125000,2.1986250000,2.3889375000,0.5426250000,31.3656250000,5.7578125000,-0.4909375000,0.4888125000
1.7745070457,2.1118125000,2.1986250000,2.3889375000,0.5431875000,31.2835937500,5.7437500000,-0.4909375000,0.4942500000
1.8793849945,2.1120000000,2.1986250000,2.3887500000,0.5431875000,31.2507812500,5.7718750000,-0.4911718750,0.4914375000
1.9905438423,2.1120000000,2.1986250000,2.3889375000,0.5431875000,31.2917968750,5.7531250000,-0.4911718750,0.4948125000
2.1004948616,2.1120000000,2.1984375000,2.3887500000,0.5435625000,31.2753906250,5.7765625000,-0.4909375000,0.4903125000
2.2047467232,2.1120000000,2.1986250000,2.3889375000,0.5431875000,31.2589843750,5.7625000000,-0.4911718750,0.4906875000
2.3087956905,2.1120000000,2.1986250000,2.3889375000,0.5431875000,31.2917968750,5.7718750000,-0.4909375000,0.4944375000
2.4148488045,2.1120000000,2.1986250000,2.3889375000,0.5435625000,31.2835937500,5.7812500000,-0.4907031250,0.4903125000
2.5205256939,2.1120000000,2.1988125000,2.3889375000,0.5420625000,31.3164062500,5.8187500000,-0.4911718750,0.4903125000
2.6237225533,2.1121875000,2.1988125000,2.3891250000,0.5433750000,31.3000000000,5.8187500000,-0.4907031250,0.4923750000
2.7147431374,2.1121875000,2.1988125000,2.3887500000,0.5433750000,31.2753906250,5.8140625000,-0.4911718750,0.4920000000
2.8056449890,2.1123750000,2.1988125000,2.3889375000,0.5428125000,31.3410156250,5.8093750000,-0.4909375000,0.4891875000
2.8962335587,2.1121875000,2.1990000000,2.3891250000,0.5435625000,31.2589843750,5.8187500000,-0.4907031250,0.4936875000
2.9869740009,2.1121875000,2.1990000000,2.3891250000,0.5431875000,31.2835937500,5.8234375000,-0.4907031250,0.4899375000
3.0779676437,2.1121875000,2.1990000000,2.3891250000,0.5431875000,31.2835937500,5.7765625000,-0.4909375000,0.4950000000
3.1688318253,2.1123750000,2.1990000000,2.3891250000,0.5430000000,31.2589843750,5.7859375000,-0.4909375000,0.4891875000
3.2592346668,2.1121875000,2.1990000000,2.3891250000,0.5431875000,31.2097656250,5.7859375000,-0.4909375000,0.4968750000
3.3630111217,2.1123750000,2.1990000000,2.3889375000,0.5433750000,31.2261718750,5.7906250000,-0.4914062500,0.4923750000
3.4732551575,2.1123750000,2.1991875000,2.3893125000,0.5430000000,31.2753906250,5.7812500000,-0.4911718750,0.4961250000
3.5816993713,2.1123750000,2.1991875000,2.3889375000,0.5437500000,31.2425781250,5.7765625000,-0.4909375000,0.4899375000
3.6887373924,2.1123750000,2.1991875000,2.3891250000,0.5426250000,31.2671875000,5.7953125000,-0.4914062500,0.4955625000
3.8022775650,2.1125625000,2.1993750000,2.3889375000,0.5422500000,31.2507812500,5.7906250000,-0.4909375000,0.4918125000
3.9244139194,2.1125625000,2.1991875000,2.3893125000,0.5431875000,31.2671875000,5.7765625000,-0.4909375000,0.4950000000
4.0195574760,2.1123750000,2.1991875000,2.3891250000,0.5431875000,31.2589843750,5.8328125000,-0.4907031250,0.4890000000
4.1148610115,2.1125625000,2.1991875000,2.3893125000,0.5435625000,31.2179687500,5.8328125000,-0.4911718750,0.4916250000
4.2097384930,2.1123750000,2.1995625000,2.3893125000,0.5431875000,31.2097656250,5.8328125000,-0.4911718750,0.4961250000
4.3043963909,2.1123750000,2.1991875000,2.3893125000,0.5422500000,31.2097656250,5.8187500000,-0.4909375000,0.4897500000
4.3950815201,2.1125625000,2.1993750000,2.3893125000,0.5443125000,31.2179687500,5.8187500000,-0.4909375000,0.4935000000
4.4880592823,2.1125625000,2.1993750000,2.3895000000,0.5428125000,31.2097656250,5.8234375000,-0.4911718750,0.4906875000
4.5801715851,2.1127500000,2.1991875000,2.3889375000,0.5435625000,31.2097656250,5.8421875000,-0.4911718750,0.4929375000
4.6858284473,2.1123750000,2.1993750000,2.3895000000,0.5418750000,31.2753906250,5.8375000000,-0.4911718750,0.4897500000
4.7932133675,2.1127500000,2.1993750000,2.3895000000,0.5439375000,31.2671875000,5.8562500000,-0.4911718750,0.4950000000
4.8998610973,2.1127500000,2.1993750000,2.3891250000,0.5439375000,31.2507812500,5.8562500000,-0.4909375000,0.4890000000
5.0074601173,2.1127500000,2.1995625000,2.3893125000,0.5433750000,31.2343750000,5.8421875000,-0.4911718750,0.4970625000
5.1128423214,2.1127500000,2.1995625000,2.3891250000,0.5445000000,31.1933593750,5.7859375000,-0.4911718750,0.4912500000
5.2189211845,2.1127500000,2.1995625000,2.3893125000,0.5431875000,31.2179687500,5.7812500000,-0.4911718750,0.4906875000
5.3250656128,2.1129375000,2.1995625000,2.3893125000,0.5435625000,31.2097656250,5.7765625000,-0.4911718750,0.4946250000
5.4317159653,2.1129375000,2.1997500000,2.3895000000,0.5441250000,31.1933593750,5.7812500000,-0.4909375000,0.4895625000
5.5375614166,2.1129375000,2.1997500000,2.3896875000,0.5430000000,31.2179687500,5.7812500000,-0.4909375000,0.4944375000
5.6451299191,2.1129375000,2.1997500000,2.3893125000,0.5437500000,31.2589843750,5.7906250000,-0.4911718750,0.4931250000
5.7523272038,2.1129375000,2.1997500000,2.3893125000,0.5428125000,31.2015625000,5.7906250000,-0.4911718750,0.4890000000
5.8591828346,2.1129375000,2.1997500000,2.3895000000,0.5435625000,31.2097656250,5.7812500000,-0.4914062500,0.4951875000
5.9659979343,2.1129375000,2.1997500000,2.3895000000,0.5439375000,31.2343750000,5.7812500000,-0.4911718750,0.4891875000
6.0723094940,2.1131250000,2.1997500000,2.3895000000,0.5431875000,31.2343750000,5.9031250000,-0.4911718750,0.4966875000
6.1769657135,2.1129375000,2.1997500000,2.3896875000,0.5435625000,31.1933593750,5.8937500000,-0.4907031250,0.4940625000
6.2822358608,2.1129375000,2.1997500000,2.3898750000,0.5439375000,31.2015625000,5.8937500000,-0.4911718750,0.4891875000
6.3868165016,2.1131250000,2.1997500000,2.3902500000,0.5418750000,31.2753906250,5.9031250000,-0.4911718750,0.4950000000
6.4958002567,2.1131250000,2.1997500000,2.3898750000,0.5443125000,31.2261718750,5.9078125000,-0.4911718750,0.4905000000
6.6063008308,2.1131250000,2.1997500000,2.3900625000,0.5441250000,31.3000000000,5.8468750000,-0.4911718750,0.4972500000
6.7164509296,2.1135000000,2.2001250000,2.3900625000,0.5431875000,31.2261718750,5.8468750000,-0.4907031250,0.4888125000
6.8268833160,2.1133125000,2.1997500000,2.3900625000,0.5435625000,31.2425781250,5.8375000000,-0.4911718750,0.4936875000
6.9371066093,2.1133125000,2.2001250000,2.3902500000,0.5426250000,31.2097656250,5.8515625000,-0.4911718750,0.4921875000
7.0441105366,2.1131250000,2.2001250000,2.3900625000,0.5435625000,31.2097656250,5.8796875000,-0.4911718750,0.4925625000
7.1528146267,2.1133125000,2.1999375000,2.3898750000,0.5428125000,31.2589843750,5.8796875000,-0.4909375000,0.4959375000
7.2617781162,2.1133125000,2.2001250000,2.3900625000,0.5437500000,31.2343750000,5.8796875000,-0.4911718750,0.4927500000
7.3664202690,2.1133125000,2.2001250000,2.3898750000,0.5435625000,31.2425781250,5.8843750000,-0.4909375000,0.4890000000
7.4725797176,2.1133125000,2.1999375000,2.3902500000,0.5426250000,31.2425781250,5.8750000000,-0.4909375000,0.4953750000
7.5779592991,2.1133125000,2.2001250000,2.3900625000,0.5435625000,31.2097656250,5.8796875000,-0.4911718750,0.4933125000
7.6828520298,2.1135000000,2.2003125000,2.3900625000,0.5431875000,31.2343750000,5.8796875000,-0.4909375000,0.4897500000
7.7884876728,2.1135000000,2.2001250000,2.3900625000,0.5433750000,31.2753906250,5.8796875000,-0.4911718750,0.4944375000
7.8939208984,2.1136875000,2.2001250000,2.3900625000,0.5435625000,31.1933593750,5.8796875000,-0.4909375000,0.4927500000
8.0008797646,2.1135000000,2.2003125000,2.3900625000,0.5428125000,31.2425781250,5.8843750000,-0.4911718750,0.4886250000
8.1067948341,2.1135000000,2.2003125000,2.3900625000,0.5431875000,31.2261718750,5.8656250000,-0.4911718750,0.4966875000
8.2121753693,2.1136875000,2.2005000000,2.3900625000,0.5437500000,31.2261718750,5.8796875000,-0.4911718750,0.4918125000
8.3173906803,2.1136875000,2.2003125000,2.3898750000,0.5428125000,31.3164062500,5.8796875000,-0.4911718750,0.4891875000
