0.2401864529,2.1165000000,2.2301250000,2.3878125000,0.5476875000,30.9882812500,1.5625000000,-0.4909375000,0.4993125000
0.5275721550,2.1165000000,2.2297500000,2.3878125000,0.5473125000,31.0457031250,1.5906250000,-0.4909375000,0.4993125000
0.6350891590,2.1165000000,2.2299375000,2.3876250000,0.5480625000,30.9964843750,1.6000000000,-0.4909375000,0.4944375000
0.8058910370,2.1166875000,2.2299375000,2.3880000000,0.5480625000,30.9718750000,1.5953125000,-0.4909375000,0.4963125000
0.9741642475,2.1165000000,2.2299375000,2.3878125000,0.5473125000,31.0375000000,1.6140625000,-0.4911718750,0.4974375000
1.0697007179,2.1165000000,2.2299375000,2.3881875000,0.5476875000,31.0210937500,1.6093750000,-0.4907031250,0.4951875000
1.2372925282,2.1166875000,2.2299375000,2.3880000000,0.5475000000,30.9882812500,1.6000000000,-0.4909375000,0.4987500000
1.3456227779,2.1166875000,2.2297500000,2.3881875000,0.5478750000,30.9964843750,1.6093750000,-0.4909375000,0.4978125000
1.5172829628,2.1166875000,2.2297500000,2.3881875000,0.5478750000,30.9964843750,1.6796875000,-0.4911718750,0.4961250000
1.6266472340,2.1166875000,2.2299375000,2.3883750000,0.5478750000,31.0210937500,1.6656250000,-0.4909375000,0.4987500000
1.7404932976,2.1166875000,2.2297500000,2.3885625000,0.5471250000,30.9964843750,1.6796875000,-0.4911718750,0.4996875000
1.9556627274,2.1166875000,2.2299375000,2.3883750000,0.5473125000,30.9718750000,1.6750000000,-0.4907031250,0.4968750000
2.1231901646,2.1166875000,2.2299375000,2.3887500000,0.5480625000,31.0210937500,1.6796875000,-0.4909375000,0.4970625000
2.2196009159,2.1166875000,2.2297500000,2.3885625000,0.5475000000,31.0210937500,1.6750000000,-0.4911718750,0.4953750000
2.3868978024,2.1168750000,2.2299375000,2.3885625000,0.5476875000,31.0703125000,1.7406250000,-0.4911718750,0.4961250000
2.4794564247,2.1170625000,2.2297500000,2.3885625000,0.5476875000,31.0375000000,1.7406250000,-0.4909375000,0.4989375000
2.5703585148,2.1168750000,2.2297500000,2.3887500000,0.5473125000,31.0539062500,1.7359375000,-0.4907031250,0.4957500000
2.6772341728,2.1168750000,2.2295625000,2.3887500000,0.5482500000,31.0046875000,1.7500000000,-0.4911718750,0.4989375000
2.7850680351,2.1168750000,2.2297500000,2.3889375000,0.5486250000,31.0375000000,1.7406250000,-0.4911718750,0.4961250000
2.8917016983,2.1172500000,2.2297500000,2.3889375000,0.5473125000,31.0703125000,1.7218750000,-0.4911718750,0.4993125000
2.9998135567,2.1170625000,2.2297500000,2.3887500000,0.5480625000,31.0292968750,1.7171875000,-0.4911718750,0.4957500000
3.1079981327,2.1170625000,2.2297500000,2.3891250000,0.5471250000,31.0210937500,1.7031250000,-0.4909375000,0.5000625000
3.2153022289,2.1170625000,2.2295625000,2.3889375000,0.5480625000,31.0949218750,1.7218750000,-0.4911718750,0.4963125000
3.3226926327,2.1170625000,2.2297500000,2.3891250000,0.5475000000,31.0867187500,1.7078125000,-0.4907031250,0.4991250000
3.4331285954,2.1168750000,2.2297500000,2.3889375000,0.5476875000,31.0867187500,1.6656250000,-0.4914062500,0.4950000000
3.5488007069,2.1170625000,2.2297500000,2.3889375000,0.5484375000,31.0457031250,1.6562500000,-0.4911718750,0.4944375000
